source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,phot_g_mean_flux_over_error,phot_bp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,bp_rp,ruwe,membership_probability,hr23_ruwe,hr23_nss
661295672186702336,130.04811888256984,19.653216153876183,5.245999499926786,0.05094173,15.909716,1250.8907,17.541637,72.53024,14.67869,493.70007,1.4693673,2.8629475,1.0235559,0.819348244408442,1.0235559,0.0
661296290661998208,129.94689526562905,19.659483936498475,5.2170162669696225,0.12845089,16.8569,947.08246,18.505228,36.93386,15.59684,237.88371,1.5023983,2.9083881,1.3137825,0.779319360893747,1.3137825,0.0
661296565539900544,130.01019952383345,19.676436063009536,5.538436153919035,0.089731485,16.5728,1153.1289,18.11884,78.11488,15.369391,315.4184,1.4497925,2.7494478,1.0706083,0.722079171450166,1.0706083,0.0
661297080936069632,130.09185584769432,19.669874772273747,5.410565568855176,0.029280394,6.176117,3388.723,6.6616106,932.68744,5.5287657,870.471,1.2278411,1.1328449,1.0777385,1.0,1.0777385,0.0
661297321454333312,130.08628118607928,19.6866770511534,5.415197004897787,0.038050625,7.667654,2250.301,7.7443647,1715.7468,7.5087214,1418.3998,1.1630365,0.23564339,1.0576131,1.0,1.0576131,0.0
661297458893183232,130.13109498298473,19.69523656918572,5.532331901487464,0.030120503,14.405758,3292.2795,15.443703,486.76022,13.395936,1213.7762,1.3457392,2.0477667,1.2689996,0.770091614252606,1.2689996,0.0
661297493252924416,130.10875033996464,19.686421177535856,5.420131727286553,0.019213649,9.279027,6075.3677,9.482112,2197.043,8.930046,3886.8125,1.182003,0.55206585,0.89114755,1.0,0.89114755,0.0
661297901272035456,130.11689239590095,19.7261869490101,5.278076571795517,0.11471286,17.684801,890.4676,17.623768,108.76642,17.747265,61.790817,1.1645542,-0.12349701,0.9782971,0.709947425834622,0.9782971,0.0
661298451027341056,130.02025694088056,19.729201604791708,5.288666627082091,0.02081041,9.695884,3913.969,9.9146385,2143.6526,9.303516,1750.2349,1.1970513,0.61112213,0.8416172,0.889008442074402,0.8416172,0.0
661298833282624000,130.05727150262018,19.748835807410284,5.455787761681255,0.03499332,15.173029,1813.0927,16.316898,196.797,14.103912,716.89886,1.3797137,2.212986,1.0618,1.0,1.0618,0.0
661300207672247808,130.22321292335613,19.68278528274104,5.488439051185675,0.935456,20.619665,128.43916,21.179424,6.542656,19.089066,20.247955,2.1567388,2.0903587,0.9850736,0.809479706022854,0.9850736,0.0
661300551269631360,130.1798531089657,19.719261819614488,5.355951886118715,0.031134712,6.8043456,3488.6934,6.894305,2045.4624,6.621073,1796.8406,1.165888,0.27323246,1.0026152,0.835856077101394,1.0026152,0.0
661300993647979776,130.23604719215413,19.734720087668922,5.304798177155926,0.015666086,11.970447,2670.9524,12.402983,949.23975,11.376409,1089.8937,1.2144076,1.0265741,0.9183293,0.759328889258137,0.9183293,0.0
661302887731820416,130.29278099836745,19.81855368813395,5.408098057761365,0.052013457,11.313729,2113.758,11.67982,1128.8265,10.783568,1478.842,1.2035708,0.8962517,2.3187487,1.0,2.3187487,2.0
661303471844671104,130.1640682246466,19.715374651199838,5.360800917347774,0.0611177,16.541897,1215.3585,17.956905,77.672,15.184651,156.73912,1.666297,2.772254,1.0092647,1.0,1.0092647,0.0
661305838371084288,130.29431942534174,19.82947986610345,5.396320308211809,0.019323384,8.9524765,2033.7594,9.123121,539.4216,8.648869,906.05853,1.1764868,0.4742527,0.98250335,1.0,0.98250335,0.0
661308935045711872,129.9445933334547,19.736770867303452,5.323592452342821,0.12608555,17.583752,672.322,19.315256,27.44579,16.330633,181.5428,1.482119,2.984623,1.0003842,1.0,1.0003842,0.0
661310756111835392,130.0558901585719,19.778750148848083,5.395738186240962,0.019156244,12.836938,1840.1699,13.41744,400.9973,12.117836,598.83655,1.2411877,1.2996044,0.93437254,0.984327211025216,0.93437254,0.0
661311267210542080,129.94655067695317,19.769930075607114,5.403819148194116,0.19360226,18.372242,533.75397,18.382166,62.044395,18.445826,44.415524,1.1119715,-0.06365967,1.0089035,1.0,1.0089035,0.0
661311443306610688,129.92755273931903,19.778396997311283,5.487587613506006,0.03627217,6.6092005,1441.3248,6.725384,420.08084,6.3758082,583.0091,1.1735007,0.349576,1.1175162,0.899546824504402,1.1175162,0.0
661311752544249088,130.00243373349105,19.806498992839305,5.427925886976582,0.024722448,10.165247,1835.1636,10.423574,721.20483,9.754804,942.54736,1.1859735,0.6687708,1.0943191,1.0,1.0943191,0.0
661313023854578560,129.87233206053688,19.78654770287144,5.190953552597934,0.07710623,12.300881,2440.8372,12.84659,669.3285,11.598439,707.28516,1.2425938,1.2481508,4.0217466,0.738128387373685,4.0217466,0.0
661313367453547904,129.77115070811422,19.757297960112172,5.352428111742943,0.11968196,17.064358,801.1275,18.716148,45.407234,15.820868,300.04074,1.4815456,2.8952808,1.0041564,0.708476474292255,1.0041564,0.0
661313569312788096,129.7788232049725,19.7855175503413,5.340546129880075,0.2171972,18.489721,385.6202,20.450928,15.938344,17.166388,107.55357,1.5432359,3.2845402,0.95378083,0.834748569785863,0.95378083,0.0
661313917207778304,129.81979974631554,19.795115833804818,5.417624420631035,0.053468313,15.513301,1548.6885,16.736658,183.37778,14.411247,381.53918,1.3965696,2.3254108,0.9215438,1.0,0.9215438,0.0
661314466963687808,129.89427977382636,19.80003697998058,5.242589327129179,0.2212431,16.549152,734.25433,17.650547,79.38121,14.9180975,414.6731,2.1537216,2.7324495,2.2738287,0.778979993575802,2.2738287,0.0
661314570042801280,129.90462253117587,19.816043502697823,5.46475876952767,0.031679515,14.480734,1920.8206,15.45739,382.94656,13.503534,809.0661,1.3303494,1.9538555,1.0014204,0.79754984343494,1.0014204,0.0
661314638762274176,129.9459491414578,19.82756461570894,5.341154064341439,0.01785398,12.440727,2506.5872,12.941636,758.41547,11.788461,1127.0927,1.2247711,1.1531754,0.9184701,1.0,0.9184701,0.0
661315837054947840,129.8408839749019,19.861139939037443,5.364387641278777,0.017470501,12.2768755,2420.6912,12.754824,726.5673,11.644432,1139.2754,1.2206551,1.1103916,0.9870262,1.0,0.9870262,0.0
661317250102374528,130.13186156025472,19.850226601844774,5.418012762356368,0.020465555,11.427479,1688.7891,11.80335,655.58936,10.892189,1031.5869,1.202177,0.9111614,1.0186185,0.806169823467545,1.0186185,0.0
661319483485360000,130.20118380595144,19.921865562126378,5.3956493436395485,0.019196924,10.868907,2259.756,11.188203,572.5521,10.38515,959.96893,1.1976706,0.8030529,1.0600625,0.721197417880783,1.0600625,0.0
661319552204833024,130.23705952593772,19.934796232239023,5.405469813822776,0.021550376,8.654234,4468.459,8.7974825,2184.2354,8.390786,2650.1257,1.1721064,0.40669632,0.88735795,1.0,0.88735795,0.0
661319547906688896,130.2284678024781,19.935115211205883,5.521725771871987,0.017106885,11.869694,2063.5889,12.298567,418.34586,11.281311,771.1868,1.2122731,1.0172558,0.9864832,0.719180413105009,0.9864832,0.0
661319620924311296,130.21594129335583,19.941671240573648,5.412026565536228,0.047637526,15.951167,1382.867,17.28395,121.20217,14.808514,509.08975,1.4182919,2.4754372,1.0703454,1.0,1.0703454,0.0
661320067600915328,130.12727053825785,19.932942613262497,5.384086415240093,0.04931192,16.026352,1472.2511,17.42406,127.3623,14.859593,422.6651,1.4330285,2.5644674,0.9698848,1.0,0.9698848,0.0
661321304551503616,130.0150886507075,19.916473450891935,5.365331812485776,0.0613406,16.281916,1188.569,17.92626,91.000656,15.042538,361.45663,1.477633,2.8837223,1.0635424,0.716031913330292,1.0635424,0.0
661322060465742336,130.04755306468905,19.971074389320254,5.378440904619187,0.04169239,6.5987887,3448.6663,6.592861,1102.2849,6.5722966,921.59973,1.1605196,0.020564556,0.9875936,0.950431864106499,0.9875936,0.0
661323641013704832,130.06378918524007,19.994245680574146,5.378021474956225,0.017898628,8.755451,5063.069,8.902307,2359.3818,8.482422,2815.0671,1.174754,0.41988468,0.85493803,1.0,0.85493803,0.0
661324431287688448,130.0265742163401,20.007734072559423,5.421853012509597,0.023866728,6.152467,5910.3335,6.620129,1005.0356,5.520271,1172.9424,1.2249284,1.0998583,0.8952483,1.0,0.8952483,0.0
661325187202016512,130.05440619791753,20.057757787221668,5.233627830974155,0.059684828,16.071297,1566.9403,17.645012,100.44222,14.848773,501.42432,1.4680485,2.796239,1.2199578,0.754727219998889,1.2199578,0.0
661325393360354688,130.06316804114059,20.087152329300128,5.525359351104553,0.08079709,16.74929,1217.1233,18.566378,56.88485,15.463206,471.19437,1.5121158,3.1031713,1.0780414,0.86680100030617,1.0780414,0.0
661325908755275648,130.7946912759219,19.52623218061991,5.356002053390971,0.024421737,11.595354,2550.7844,11.972906,1087.5356,11.050672,1631.1246,1.2073709,0.92223454,1.2783488,0.88444209535168,1.2783488,0.0
661326011834490496,130.82665455906502,19.518788278619972,5.297349053812144,0.06934581,16.334084,1804.7095,17.771162,133.29872,15.155579,578.5965,1.4393094,2.6155834,1.0075339,0.800836373011495,1.0075339,0.0
661327248785037184,130.80256869649574,19.57465827196332,5.483958163658697,0.12336752,17.378178,1189.691,19.13548,36.542324,16.120335,355.6221,1.4844817,3.0151463,1.0189344,0.835036293576695,1.0189344,0.0
661331028356266752,130.64160696794758,19.603351753435657,5.5389411867740845,0.05087749,15.807616,1562.732,17.329693,147.20155,14.613725,430.39316,1.4425623,2.7159681,1.1721643,0.70574798114107,1.1721643,0.0
661331131435476608,130.6819892751364,19.62309872969933,5.414921869440666,0.027801486,11.824952,3451.7092,12.336436,1810.6223,11.159089,2947.8755,1.2300118,1.1773472,1.4878298,0.998559868537867,1.4878298,0.0
661333704119506944,130.78761053447744,19.719913432892877,5.469216031309502,0.38046494,19.101645,463.92386,21.042704,10.782356,17.75274,84.88,1.5794021,3.2899628,1.056127,0.73586610887664,1.056127,0.0
661335288963844736,130.98617558851174,19.725575898552837,5.347485650412496,0.03806017,12.870572,2775.98,13.473958,926.0018,12.124738,1401.1117,1.2526748,1.3492203,1.8275968,0.745863860559952,1.8275968,0.0
661340614723243392,130.86480519416142,19.82786190860842,5.31587297937952,0.08668854,16.732641,1410.9327,18.350552,98.54939,15.506142,481.0837,1.466022,2.84441,1.0472136,0.80529762519263,1.0472136,0.0
661342710667273856,130.9657235104994,19.913546434961926,5.344902066156989,0.021564035,13.6968,4854.883,14.472098,909.26917,12.83746,1590.6069,1.2839549,1.6346388,1.0852654,0.801227741528858,1.0852654,0.0
661344188136057984,130.56438154756202,19.68759612891041,5.431120079508743,0.01492776,9.777529,7540.6636,10.008052,4079.1606,9.392172,4094.232,1.1867708,0.61588,0.8135184,0.946398066162726,0.8135184,0.0
661347727189029504,130.49711995125384,19.74579295027939,5.453163332145983,0.037210003,15.229515,1704.6855,16.402529,290.53833,14.151309,619.0739,1.3824893,2.2512197,1.1715472,0.82913278358326,1.1715472,0.0
661348517463001216,130.56439410716382,19.815949110536266,5.47743981389377,0.058465514,16.25184,1980.6836,17.691038,185.7056,15.074979,656.35724,1.4370475,2.6160593,0.9626805,0.882493105390676,0.9626805,0.0
661350750845994240,130.5566501141869,19.835682654038376,5.378403795927818,0.03594823,15.454395,2468.147,16.667036,289.29868,14.35896,906.42316,1.3918401,2.308076,0.9743295,0.763080764500165,0.9743295,0.0
661351850357695616,130.77777635024697,19.791525455545777,5.245062417057574,0.026479537,13.234993,2977.3755,13.886415,1206.4425,12.433819,2022.9979,1.2784185,1.4525957,1.5938388,0.861170779564749,1.5938388,0.0
661353224747229184,130.7177861599574,19.853050837979428,5.500195935183925,0.13695715,17.857624,953.78217,17.822388,107.96757,18.000525,51.714558,1.1181651,-0.17813683,1.0210094,0.907892496848262,1.0210094,0.0
661355934869899648,130.88575586556286,19.99245819996873,5.51244863383456,0.100675315,16.760645,1515.2877,18.36099,86.467964,15.520261,318.63718,1.48545,2.8407297,1.2156255,0.798958076903437,1.2156255,0.0
661356488922418944,130.71025866043723,19.917635264106252,5.289912249278289,0.059142455,16.332142,1401.7693,17.79519,148.6061,15.148766,448.931,1.4403522,2.6464252,0.9801222,0.716597590773287,0.9801222,0.0
661362055200029056,131.07143371205757,19.865322441576982,5.377829690877065,0.023850737,13.933509,4119.864,14.757605,911.8523,13.040434,1122.1663,1.297661,1.7171707,0.99917483,0.832534570407973,0.99917483,0.0
661383731898310016,130.83373865231326,20.07380635021472,5.320073080003736,0.21030053,17.985344,904.2457,19.795485,21.947142,16.69209,211.6902,1.5221046,3.1033955,1.0355402,0.71560208386575,1.0355402,0.0
661391157898332160,131.20278395354822,20.290501449363095,5.4704159465160105,0.014001059,12.596136,3156.141,13.143718,1016.32086,11.905504,1379.6631,1.2331412,1.2382135,0.8869171,0.825683243807005,0.8869171,0.0
661394525152691840,131.1435384318518,20.34148147784301,5.437381456213539,0.076112285,17.021366,1035.5127,18.605864,61.84452,15.80327,314.5207,1.461085,2.8025932,0.9651836,0.84193449436676,0.9651836,0.0
661396140060387456,130.42374141478555,19.832558441592457,5.220120712588625,0.100118965,17.45217,1086.9263,19.023994,35.918003,16.210905,172.97917,1.4909421,2.8130894,0.97658455,0.700301227346759,0.97658455,0.0
661397308291492608,130.3614789115545,19.87677087748405,5.206991248095552,0.13261595,17.845934,748.2766,19.773052,19.986334,16.537878,162.45343,1.5271358,3.2351742,1.0321712,0.726252846945254,1.0321712,0.0
661401122222444288,130.35751078400327,19.943513385163197,5.36952400178561,0.01907521,10.579792,2837.4717,10.874394,999.35864,10.12277,1424.3772,1.1941173,0.7516241,0.99535125,1.0,0.99535125,0.0
661401225301656192,130.39079214876287,19.969028435862654,5.50070087444793,0.023306465,11.505991,1876.1553,11.889026,1003.75964,10.959602,1314.5851,1.2058848,0.92942333,1.0030555,0.940996965037474,1.0030555,0.0
661401358444641152,130.3072175652647,19.921937007980738,5.418462253108853,0.025570087,8.286225,2946.445,8.376525,1467.8593,8.095226,2739.9375,1.169238,0.28129864,0.9566776,1.0,0.9566776,0.0
661401431460014976,130.2906421813741,19.935290701097433,5.3775165303148755,0.016323118,13.193317,4936.183,13.852824,901.77264,12.413293,1541.2783,1.2584825,1.4395313,1.0486734,0.882012829030265,1.0486734,0.0
661402015575639680,130.36987791553497,19.975529111686004,5.441555716057968,0.060143124,15.737562,1007.8306,17.141989,158.63416,14.570743,409.11456,1.4318621,2.5712461,1.6076818,0.70754696757396,1.6076818,1.0
661402084295115904,130.3582623861719,19.987460243395883,5.393842431287994,0.08012407,16.831366,850.7287,18.426643,67.14922,15.603331,188.48282,1.4713073,2.8233128,1.0167531,0.848762566797039,1.0167531,0.0
661404764354696448,130.6243321386556,19.975417628019546,5.536483409935373,0.13750573,17.793072,706.98987,19.718674,16.198,16.549543,172.95676,1.4462831,3.1691303,0.97871315,0.780638579464713,0.97871315,0.0
661407375694800000,130.7362788857469,20.071638163311064,5.45026454002424,0.079013266,16.700964,1135.6809,18.315378,70.345955,15.475431,359.52304,1.465387,2.8399467,1.0732416,0.904528134573468,1.0732416,0.0
661408818803811200,130.65399621982638,20.142114546592072,5.395869501122921,0.019075893,13.472316,2760.1973,14.203009,645.20636,12.643685,1089.4603,1.2729417,1.5593233,0.91776204,1.0,0.91776204,0.0
661409609077800960,130.56919958815323,20.092311937970255,5.36201912300484,0.023114435,13.685377,4122.5093,14.463464,955.76904,12.8238,1356.9702,1.2849592,1.6396637,1.0208546,0.934029690173427,1.0208546,0.0
661413800965826816,130.22397139856002,19.998881959728767,5.348492869420503,0.06529026,16.455452,1031.583,18.068047,74.236,15.182517,136.57028,1.5237424,2.8855295,1.0773642,0.854710531366344,1.0773642,0.0
661413800965826688,130.22454175028702,19.998626303421474,5.387433072663144,0.06688515,16.58389,801.2637,17.97287,34.60242,15.352819,118.042274,1.5098773,2.6200504,1.0606885,1.0,1.0606885,0.0
661414213282680960,130.31406569927864,20.037697917745874,5.506390134919603,0.018343352,13.7338505,2937.7024,14.521207,773.34845,12.868636,900.57434,1.2850715,1.6525707,0.9908296,0.775990721579191,0.9908296,0.0
661416274866976384,130.3853092025721,20.101820842107006,5.462487728995633,0.11162052,17.603567,913.0288,19.327503,21.318521,16.350557,178.17996,1.4830128,2.9769459,0.94521093,0.806765993043371,0.94521093,0.0
661418405170762368,130.224723753255,20.09005262881063,5.4620404597975805,0.06653487,16.552881,1402.113,18.007599,105.25198,15.369999,390.9271,1.4412328,2.6376,1.1176835,0.775990721579191,1.1176835,0.0
661419264165477504,130.09280502885142,20.106698471458696,5.394767143502848,0.026301121,9.960863,3248.8054,10.211763,1612.4576,9.554463,1924.5918,1.1876136,0.6573,1.0125248,1.0,1.0125248,0.0
661421939927520384,130.2418049737273,20.213927817744285,5.485772049363558,0.16317871,18.184452,575.4727,20.19539,13.789871,16.887363,111.23149,1.5038903,3.3080273,1.0554641,0.879014476930094,1.0554641,0.0
661422764560767360,130.47124403463775,20.159379771042122,5.445557280186121,0.024246909,8.477043,5858.06,8.616021,3199.7424,8.210652,4770.217,1.1760672,0.4053688,0.983109,1.0,0.983109,0.0
661422837576998784,130.46644679390428,20.16693162419858,5.391887906804149,0.026675472,11.817413,1565.0455,12.239061,752.3261,11.23056,1100.9463,1.2145162,1.008501,1.2655534,0.935834450740572,1.2655534,0.0
661424074528836480,130.4323951523891,20.2268145537126,5.540482086910993,0.024264084,10.354437,2526.9607,10.631867,1093.371,9.913274,1783.542,1.1936332,0.7185936,1.1581074,0.785187044492315,1.1581074,0.0
661427063824818816,130.34942588095436,20.249157668611705,5.36577381876533,0.05045621,13.900174,3116.3618,14.900211,840.7087,12.8960285,1523.7654,1.3500829,2.0041828,2.9808109,1.0,2.9808109,0.0
661429292911672320,130.4237681017987,20.318957976934183,5.290522936104383,0.22586627,18.579586,628.9933,20.509008,13.691952,17.206179,84.5514,1.613992,3.3028297,0.9710871,0.868282347991698,0.9710871,0.0
661429675164926464,130.4661373350239,20.346589660500626,5.406968331777767,0.04672808,15.632096,2375.7874,16.888193,216.50964,14.518337,767.7646,1.402178,2.3698559,1.030613,0.89053833116392,1.030613,0.0
661430705957076096,130.44948023285875,20.38958576959169,5.315472562824099,0.196692,18.332092,629.73627,20.348928,14.754737,17.02782,130.47803,1.5125016,3.3211079,0.9543042,0.76913984887635,0.9543042,0.0
661438913637806208,130.75210802817932,20.33774305212752,5.4373198732935375,0.03467682,11.260078,2872.1843,11.617512,1417.7982,10.735025,2447.2588,1.2044959,0.88248634,1.1639187,0.857529552243706,1.1639187,0.0
661453692623304704,130.57829341967206,20.409679822904405,5.521414243417129,0.030710045,12.15527,2376.5715,12.621334,938.02045,11.50844,1024.5015,1.2358472,1.112894,1.6066697,0.704428104670315,1.6066697,0.0
661458979725746304,130.72954233134868,20.520569422410325,5.362247895181028,0.31601518,19.052378,455.11798,21.026205,8.517006,17.677507,71.952515,1.6110867,3.3486977,1.0680356,0.767536109337162,1.0680356,0.0
661459774295768960,130.9035300538393,20.537162293038406,5.437388496221049,0.030367363,15.334721,2868.0642,16.519407,418.3112,14.252327,1021.9882,1.3842483,2.2670803,1.0133656,0.76050662830054,1.0133656,0.0
661460083533415040,130.85405034657043,20.56531540569081,5.364479496893676,0.022316238,14.420762,3575.1877,15.375747,757.04156,13.45515,1558.534,1.3253067,1.9205971,1.0139058,0.916373097807754,1.0139058,0.0
661463446491712384,130.688931948128,20.59258127009192,5.343372923457185,0.15334049,18.157383,668.69885,20.170296,17.66247,16.868778,184.49832,1.4928635,3.3015175,0.9778565,0.737797470507074,0.9778565,0.0
661767843709723776,131.36754871431282,20.395329715169364,5.573395753190734,0.02482584,8.461295,3251.3843,8.590004,1244.3138,8.2139,1727.0126,1.172801,0.37610435,1.0210836,0.741534877034809,1.0210836,0.0
661779796602531712,131.37687426799198,20.590107136248857,5.440263475795606,0.0237709,9.725906,5741.301,9.949029,3269.8354,9.3495,5048.016,1.1858532,0.59952927,1.0595291,0.735795028196036,1.0595291,0.0
661836284012503552,131.0026090194029,20.645915333610255,5.379328424438377,0.1759474,18.335567,794.7937,20.197279,17.229618,17.03228,146.0774,1.5286149,3.164999,1.0277405,0.776699643417493,1.0277405,0.0
661838281173303808,131.0511582626454,20.716860603961507,5.441890467855625,0.12300895,17.667847,649.82336,19.517126,23.456093,16.377697,231.54272,1.5133016,3.139429,1.0186641,0.857529552243706,1.0186641,0.0
661851612751722880,131.178043596043,20.962985259375092,5.377096767181708,0.086630166,16.799574,1213.0881,18.571943,55.989826,15.531218,330.7906,1.4955484,3.0407257,1.051828,0.762391568114958,1.051828,0.0
662644326276577664,128.50187391718313,18.9266703730957,5.304054231266634,0.065205276,16.2668,905.24945,17.800724,91.84571,15.071741,313.5472,1.441983,2.728983,1.0415034,0.725026953989601,1.0415034,0.0
662655974227886720,128.40827301434246,18.954833501548535,5.501974475841773,0.050599806,16.063898,1457.8767,17.449099,94.07616,14.912349,340.9188,1.4181985,2.5367498,1.0565088,0.72732815492334,1.0565088,0.0
662740739702048512,128.6456140887362,19.073012398182026,5.494288100469331,0.11393439,17.347095,821.16833,19.10309,21.571518,16.075117,228.29277,1.5022254,3.0279732,1.0391692,0.715658347615338,1.0391692,0.0
662750222989808512,128.81138354544123,19.275433755912438,5.27480787192081,0.050652616,15.761663,1224.7126,17.194582,113.35021,14.583489,520.7041,1.4396708,2.6110926,1.1567203,0.808232350233827,1.1567203,0.0
662768914687563776,129.03722785773323,19.22995147831003,5.492878688358722,0.05025532,15.466321,1397.3497,16.701956,161.4822,14.365361,601.87805,1.3927557,2.3365946,0.9385614,0.762395034019827,0.9385614,0.0
662776439470251136,129.05934886831557,19.425010585958173,5.428998736072216,0.046704598,15.648661,1089.6796,17.17057,122.80723,14.446317,376.2971,1.4524677,2.7242537,1.0378909,0.926080095648037,1.0378909,0.0
662786743094868224,128.81323394627208,19.375399384391745,5.549992926590315,0.21915476,18.514757,522.4069,20.475386,10.325865,17.195013,74.909996,1.5385965,3.2803726,1.0338866,0.704246607210116,1.0338866,0.0
662787468946178176,128.85109721631838,19.428885973898858,5.4513542977168585,0.28031757,19.045105,412.14355,20.710928,7.872896,17.710657,57.472286,1.595134,3.0002708,0.94414824,0.712535338632769,0.94414824,0.0
662794169095142912,128.83086252999053,19.59000897460693,5.353842285304585,0.025770428,6.4156747,5189.311,6.7530313,1260.8129,5.903957,1071.615,1.2059002,0.84907436,0.9783172,0.754727539326285,0.9783172,0.0
662796814795084160,129.12992667096032,19.59254871780587,5.358554842555556,0.07287744,16.807508,1379.4966,18.37097,61.615322,15.587606,273.9622,1.4665347,2.7833633,0.9512658,0.90071094875766,0.9512658,0.0
662797806930496256,129.0585725703571,19.621439742824517,5.27239044686087,0.016473081,12.315075,3332.3818,12.795953,869.0495,11.673087,1393.1349,1.2260523,1.1228657,1.0442061,0.805532786157914,1.0442061,0.0
662799009521584640,128.94693083025558,19.589555546397698,5.428411151846335,0.10928548,17.375166,841.5604,19.08907,48.020504,16.119713,175.99684,1.4873955,2.9693565,0.9899784,0.908184511711646,0.9899784,0.0
662800456927247744,128.93799395267868,19.640530741382523,5.390519039306154,0.016647696,12.623184,2251.8516,13.154735,580.17755,11.945309,863.625,1.230368,1.2094259,0.953562,0.842428615125129,0.953562,0.0
662801827020165504,129.04495417244073,19.69474956494085,5.300315462290114,0.21454996,18.254877,551.61597,19.976555,12.857169,16.948788,137.15231,1.5501993,3.0277672,1.082752,0.906775267232486,1.082752,0.0
662841379375655936,128.82402548339843,19.636134268546442,5.299598324006768,0.019723017,11.629958,1960.6268,12.019234,516.37494,11.076325,766.7164,1.2076238,0.9429083,0.8540996,0.73242570328471,0.8540996,0.0
662855810465648000,128.82046871577137,19.914760423893917,5.369189651705284,0.058903646,15.816538,1361.5364,17.122917,131.52122,14.659242,620.0436,1.4398952,2.4636755,1.1350135,0.84397950825102,1.1350135,0.0
662859693116109312,128.54248917827698,19.804890789305336,5.355235074098942,0.017262388,13.541223,3949.9924,14.260448,668.09784,12.71944,1173.7045,1.2711927,1.541008,1.0200609,0.741251546664822,1.0200609,0.0
663044514149509888,128.00767959091814,19.97970886897247,5.4293248819872035,0.07544846,17.075987,1306.0232,18.761768,58.863754,15.834039,404.9331,1.4747864,2.9277296,0.92476094,0.760295240355407,0.92476094,0.0
663052962348209664,128.3935429013074,19.95155234371376,5.4488404872695,0.20387791,18.443666,616.62726,20.220276,15.359275,17.142649,106.47605,1.5363383,3.0776272,1.1152501,0.706227254086762,1.1152501,0.0
663055818503513088,128.21748174133958,19.976598924591812,5.439653629239161,0.016288243,12.723922,2905.0347,13.28514,799.84503,12.021325,1173.5677,1.2364852,1.2638149,0.90547377,0.796422650525101,0.90547377,0.0
663063068408290944,128.39126864527657,20.073713871738274,5.27812881167754,0.053623,16.155617,1416.4592,17.57202,128.77768,14.987048,419.9328,1.4316673,2.5849714,1.0225506,0.719875066372908,1.0225506,0.0
663070352672827136,128.28092039857805,20.130009573609197,5.484076758838533,0.017235324,13.556682,4960.0596,14.304692,1060.356,12.7173605,2171.6409,1.2760223,1.5873318,1.0234953,0.796422650525101,1.0234953,0.0
663070971148025728,128.24810275235106,20.120741250467564,5.47000854793944,0.13843475,17.974049,865.25635,19.825598,22.39526,16.701988,171.78645,1.4902058,3.1236095,0.97529215,0.707848170097122,0.97529215,0.0
663078530290541952,128.42785817697717,20.244413825027678,5.352101870056612,0.016095899,13.397341,4164.01,14.090327,1204.8914,12.594752,1599.1526,1.2646173,1.495575,1.0536261,0.754820781505432,1.0536261,0.0
663140171661012480,127.87430358666995,20.410364008210834,5.434233003065411,0.01941475,13.990405,909.1928,15.010764,206.62787,12.98056,374.56607,1.3503147,2.0302038,1.0798485,0.73031394033075,1.0798485,0.0
664281018054115968,129.35978700892892,19.486839995076092,5.466462396320497,0.017696457,13.357078,2938.9927,14.055389,863.5041,12.551774,1159.4016,1.2649505,1.5036154,0.9669587,1.0,0.9669587,0.0
664281396011231744,129.38496719173872,19.521606295595998,5.360287750671979,0.036429428,15.258238,901.1783,16.473196,169.47385,14.15884,271.211,1.3955559,2.3143559,1.03541,0.756597731262968,1.03541,0.0
664281494793527936,129.41944515706314,19.518362416430154,5.321969618575997,0.03395515,8.210679,2605.7495,8.316782,821.4781,7.9965906,1132.6132,1.1703824,0.32019138,1.0443766,0.94781434395931,1.0443766,0.0
664282667321547008,129.36626516096908,19.562493351408268,5.2830877334989,0.18951587,9.602875,1783.2491,9.866939,946.8363,9.172136,1158.0138,1.1945524,0.6948023,7.5557933,0.916317007156161,7.5557933,0.0
664286446892777472,129.2330795681583,19.599107638571414,5.331062338957814,0.050675917,16.02565,1545.3318,17.432304,109.188324,14.862395,423.3158,1.4274122,2.569909,1.0548567,0.818718178464559,1.0548567,0.0
664286481252512256,129.25829431084233,19.604726719476265,5.4554798599347025,0.10912275,9.069642,5144.327,9.296865,1330.8727,8.687428,2450.7244,1.1868209,0.609437,5.491326,0.892823650132225,5.491326,0.0
664286721770683136,129.2249982586144,19.61709398896867,5.290579613479198,0.13020399,17.808378,629.8066,19.669018,21.623575,16.554375,127.659874,1.4666998,3.114643,1.0528198,0.927201461237041,1.0528198,0.0
664288748995228160,129.3260532189169,19.698939097995048,5.422772696951008,0.018879415,11.284405,1766.3871,11.64702,833.7564,10.762269,1043.1614,1.2001792,0.8847513,0.80994123,1.0,0.80994123,0.0
664290948018472064,129.51533386727502,19.69750585179654,5.36343364920218,0.056552704,16.128933,936.0738,17.527529,180.09218,14.961722,395.81418,1.4333779,2.5658064,0.94682926,0.853075221871727,0.94682926,0.0
664292322407994624,129.61539359605143,19.76541008763152,5.447793722800922,0.11910706,15.188667,996.7097,16.378702,138.63673,14.085634,453.24982,1.4049426,2.293068,3.038797,0.951176171183388,3.038797,0.0
