source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,phot_g_mean_flux_over_error,phot_bp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,bp_rp,ruwe
5337714677491751168,166.70810316331202,-60.13913380331182,0.2712559135607406,0.06583554,17.328281,1089.5747,18.012344,106.32568,16.531382,332.75665,1.2631724,1.4809628,1.0049276
5337714677491861760,166.72088346817492,-60.144102575032086,0.300705027884309,0.09806999,17.971548,942.0938,18.685547,97.78162,17.210093,153.12209,1.2245011,1.4754543,1.0282645
5337714677496372992,166.73216020242,-60.14040485241698,1.2836069646352868,0.28418368,17.347303,340.26196,18.12825,108.84156,16.307655,323.02942,1.4499135,1.8205948,3.9263744
5337714681813244416,166.7037908505157,-60.13088754764198,0.10642459333195885,0.08828572,17.41246,614.4109,18.257582,14.717951,15.983473,30.720413,1.9026455,2.274109,1.2397939
5337714681813244672,166.7046183731063,-60.130080469641264,0.9911111656692081,0.16268134,17.221355,448.6744,16.969051,23.264795,15.496146,73.451195,2.9769707,1.4729052,2.2927094
5337714681813256192,166.7140815634631,-60.136961537175246,0.09125764478660216,0.06958149,17.385263,1146.9879,18.249908,85.01832,16.434908,213.31094,1.3371241,1.8150005,0.96436775
5337714681834052352,166.72514761372565,-60.145222987690225,0.2701751263318025,0.07566986,17.416815,1135.5605,18.121328,134.35533,16.56958,247.31891,1.2975773,1.5517483,1.132612
5337714681834131072,166.70435541759744,-60.13054398517322,0.19686872027884839,0.12751955,17.738558,471.96573,nan,nan,nan,nan,nan,nan,1.1072463
5337714681834131328,166.71194054526947,-60.131995672226644,0.7230918722176748,0.021024607,15.110769,3819.6865,15.516481,540.6149,14.52576,775.0555,1.2205626,0.9907217,0.9429132
5337714681834132992,166.73144064024765,-60.13922861048374,0.7594061854709724,0.01950464,14.821233,4263.6562,15.260871,966.63715,14.206892,1590.2805,1.2249645,1.0539789,1.0456545
5337714681834133376,166.713177797833,-60.137644029769746,1.8057327355708228,0.059222586,17.138159,1260.4454,18.25425,110.64739,16.083162,390.0029,1.3717072,2.1710873,1.0463767
5337714711851462528,166.67259943792527,-60.16921714507977,0.2797053362905628,0.06263442,17.2468,1270.9362,17.792688,129.929,16.556602,238.04297,1.233507,1.2360859,1.0290107
5337714711851465472,166.67250295073416,-60.16650730960339,0.20986431719601076,0.06581904,17.412592,1256.9323,17.938559,110.0047,16.731379,264.461,1.235079,1.20718,0.98039055
5337714711851479168,166.66002916280686,-60.15331127985565,0.6435030021169779,0.05194716,15.973905,1281.4346,16.418533,444.72592,15.300629,547.7247,1.2640929,1.1179047,1.8498441
5337714711851754496,166.6641233564273,-60.158454069984025,0.20495926219487387,0.09700142,17.936562,977.64154,18.577427,110.69794,17.22809,134.57362,1.2102554,1.3493366,1.064189
5337714711851754752,166.6710313711258,-60.15611672092956,0.3878288416685893,0.063799925,17.306837,1193.7086,17.824692,144.5852,16.647945,218.73418,1.2223879,1.1767464,1.0458087
5337714711851947904,166.68056097880833,-60.161141002937995,0.25755025720751684,0.09166976,17.913227,787.10156,18.576115,96.65696,17.128162,169.04794,1.2612723,1.4479523,1.0114594
5337714716170864512,166.68069155934307,-60.171537067857095,0.285834545843086,0.06606833,17.394184,1269.4689,17.889439,134.9347,16.690279,203.37811,1.2645459,1.1991596,0.94087166
5337714716193768064,166.65953369122778,-60.16062672345337,0.15903688257899426,0.06179516,17.278688,1215.1057,17.868118,124.627,16.559858,327.41336,1.237503,1.30826,0.99698746
5337714716193768576,166.66381848947412,-60.16539480031869,0.28965443007537894,0.09760996,17.955671,955.1053,18.568825,64.64976,17.197575,149.16833,1.2584504,1.3712502,1.0630262
5337714716193768960,166.66215684658758,-60.16006618687194,0.3250311743809446,0.04230541,16.518087,2009.2551,16.962358,281.12943,15.913345,404.1991,1.2163807,1.0490131,1.0832734
5337714716193771008,166.66558016342887,-60.16013699954292,-0.08860574436246821,0.09432917,17.904127,888.71936,18.530422,96.65604,17.11353,175.31088,1.279202,1.416893,1.0295683
5337714716193776128,166.68355580190035,-60.171634021220186,0.28353261420557724,0.029761598,15.875718,2672.093,16.434107,367.49335,15.154491,585.76465,1.2515292,1.2796154,0.9825923
5337714716193776256,166.68066883116862,-60.16469696951136,0.3911099908761473,0.053407986,16.919273,1526.177,17.406061,200.0694,16.27604,364.3927,1.2243971,1.130022,0.99750465
5337714716193777920,166.68831740940263,-60.162598423293055,0.2998776046371865,0.041652113,16.504782,1907.1716,16.95399,217.86263,15.868293,477.48886,1.2359947,1.0856981,1.0346906
5337714716193778560,166.68951949778315,-60.163247616267554,0.39104013885304345,0.050198566,16.81932,1579.6398,17.327923,189.5435,16.127209,234.94775,1.2502346,1.2007141,1.0423203
5337714746211218048,166.66892188424504,-60.15180616450432,0.20397874747072967,0.06562034,17.34859,1320.6965,17.887371,106.81768,16.635876,227.63669,1.2530448,1.2514954,0.99546754
5337714746211222400,166.68694923816295,-60.14913406299783,0.23084760972897744,0.045351967,16.609926,1712.0354,17.120295,287.25888,15.9042015,258.84818,1.2595438,1.2160931,1.0407586
5337714746211494144,166.66830161038467,-60.14763595404557,0.1666030149278432,0.08168032,17.726946,1003.3475,18.289217,100.59468,17.071037,173.41815,1.202228,1.2181797,0.9880093
5337714750530643456,166.69127213441297,-60.157665116420745,0.2923717457176752,0.052526463,16.83695,1600.439,17.302538,134.95299,16.185968,246.12856,1.2389814,1.1165695,1.0606518
5337714750553512832,166.67163816994895,-60.15397595842232,0.15969066724106384,0.031487785,13.972293,1053.2319,16.76304,149.87976,12.528426,468.51837,1.6468071,4.2346144,1.046214
5337714750553513472,166.6720533483383,-60.1529549115516,0.46853007290232446,0.04534831,16.348282,1800.7638,16.869532,260.1057,15.585444,159.71034,1.2985724,1.2840872,1.2233334
