GaiaDR3,Prob,inrt,Gmag,BP-RP,Plx,pmRA,pmDE,RA_ICRS,DE_ICRS,RUWE
51311566265952768,0.306348831538073,"False",15.969639,2.8561668,8.577486860746532,22.00940742600134,-52.7102667468765,58.97887763799,20.13172628232,1.0984074
51363067217150592,0.396514641731305,"False",18.879303,3.5924606,7.128165599683977,17.90621917364513,-42.536565832307865,59.13974718269,20.55553846878,1.0368637
51365476695288064,0.361196431111668,"False",15.5751095,2.736967,8.126477928333246,20.968668383078526,-48.891332947338036,59.04727946958,20.57482154817,1.1038644
51391418298186368,0.436480217593803,"False",16.838625,2.9978695,7.329226312355387,18.33567571057869,-44.406215339181344,59.53209112589,20.39380158999,1.1058738
51391658816356608,0.387472403721102,"False",16.93339,3.1411257000000004,7.6149442072100175,18.553838418700664,-46.94812143276498,59.49378311108,20.40529738324,0.96483535
51398595186022400,0.237361651376968,"False",19.064245,3.4788989999999997,7.762467469564216,18.683341528625625,-44.0034709596904,59.87260145061,20.57467250146,1.0166264
51408529447927296,0.291197333640481,"False",16.798506,3.043518,6.912601370661832,17.860725353957086,-41.40104824717983,60.19008341114,20.62490184326,1.0563352
51452750431129600,0.213338117114376,"False",9.2854595,0.65637016,7.9110462245232425,22.74195799056848,-48.44079025656568,59.50716024605,20.67658264745,5.79663
51460756250025088,0.480841191202803,"False",18.448273,3.426075,7.274832361141682,17.870145922256054,-44.368710083733816,59.27159729774,20.73776594461,1.1344302
51474495848610432,0.457947916588205,"False",17.91893,3.5393847999999997,7.827978800511402,19.945399868390094,-48.903473936696884,59.40462608488,21.0298658465,1.0333143
51492264130122496,0.440588385562387,"False",17.240238,3.2557192,7.001214847990424,17.23571260205042,-43.00337845806828,59.92782200109,21.20403431294,1.0378132
51493432361309184,0.445858061105128,"False",18.38838,3.4004974000000003,7.715037547657039,19.933050702990442,-47.06057016850064,59.54272897641,20.94866529085,1.0344896
51497864767442176,0.371557249022765,"False",16.86807,3.2207775,7.044820199675307,17.177154945783474,-43.90851366833168,59.46814813376,21.03761161635,0.9890601
51505217751483392,0.471309893916573,"False",15.540366,2.680128,7.953648507920387,20.00452471895728,-48.88991717839807,59.88117801955,21.27163617703,1.0412925
51577476281360512,0.335473543935711,"False",17.918812,3.432211,6.978239021906169,18.827153051510123,-43.886811533189885,58.568140253,20.92982058927,1.0380905
51609980593783424,0.473914321092549,"False",16.612682,3.062271,7.75716693476485,20.15796358354762,-47.18064724107644,58.04683041912,20.87582287037,1.0641127
51616268426009472,0.512969284163132,"True ",13.973773,1.9914875,7.435143270986129,19.851565000781413,-45.52230854873879,58.42931576768,20.83327996686,0.979916
