phi0,g,delta,rh_pc,rt_pc,converged,nll,error,seconds,iteration
7.0,0.0,0.6,10.0,29.12336554895497,True,1508.4623613515953,,0.5153069000225514,2
7.0,1.0,0.0,2.0,17.19447147337593,True,1462.1817527211913,,0.16697190003469586,2
7.0,1.0,0.0,3.0,25.791707210063898,True,1333.1339297778438,,0.1737118000164628,2
7.0,1.0,0.0,4.0,34.38894294675186,True,1296.4839459360724,,0.16879929997958243,2
7.0,1.0,0.0,5.0,42.986178683439825,True,1287.050796984806,,0.1697300998494029,2
7.0,1.0,0.0,6.0,51.583414420127795,True,1289.5109835473625,,0.16972960019484162,2
7.0,1.0,0.0,8.0,68.77788589350372,True,1311.3927299708969,,0.1715770000591874,2
7.0,1.0,0.0,10.0,85.97235736687965,True,1342.8784863155058,,0.16972399991936982,2
7.0,1.0,0.15,2.0,17.44506668977416,True,1424.238690519407,,0.2956683000084013,2
7.0,1.0,0.15,3.0,26.167600034661238,True,1322.297562148146,,0.29519119998440146,2
7.0,1.0,0.15,4.0,34.89013337954832,True,1298.458643439672,,0.29049280006438494,2
7.0,1.0,0.15,5.0,43.6126667244354,True,1294.564767167865,,0.29155070008710027,2
7.0,1.0,0.15,6.0,52.335200069322475,True,1298.6304206121786,,0.2940015001222491,2
7.0,1.0,0.15,8.0,69.78026675909663,True,1315.2466039296596,,0.2985829000826925,2
7.0,1.0,0.15,10.0,87.2253334488708,True,1337.9094118607372,,0.3017414999194443,2
7.0,1.0,0.3,2.0,13.546789274533037,True,1463.2694514814057,,0.37509729992598295,2
7.0,1.0,0.3,3.0,20.320183911799557,True,1314.877466022495,,0.37985739996656775,2
7.0,1.0,0.3,4.0,27.093578549066073,True,1300.151382453713,,0.37582499999552965,2
7.0,1.0,0.3,5.0,33.866973186332594,True,1310.0534447287466,,0.36356620001606643,2
7.0,1.0,0.3,6.0,40.640367823599114,True,1324.1176241805258,,0.3667157001327723,2
7.0,1.0,0.3,8.0,54.18715709813215,True,1351.681269130102,,0.36432369984686375,2
7.0,1.0,0.3,10.0,67.73394637266519,True,1373.7687367209576,,0.37303760019131005,2
7.0,1.0,0.45,2.0,10.630697088514637,True,1634.1051216418448,,0.4280631002038717,2
7.0,1.0,0.45,3.0,15.946045632771956,True,1311.7740475773678,,0.42527489992789924,2
7.0,1.0,0.45,4.0,21.261394177029274,True,1278.1283535135535,,0.42458399990573525,2
7.0,1.0,0.45,5.0,26.576742721286593,True,1296.18297047917,,0.42635280010290444,2
7.0,1.0,0.45,6.0,31.89209126554391,True,1324.8702843902558,,0.42797760013490915,2
7.0,1.0,0.45,8.0,42.52278835405855,True,1381.3210955466675,,0.4309634999372065,2
7.0,1.0,0.45,10.0,53.153485442573185,True,1427.8474581036453,,0.42472889996133745,2
7.0,1.0,0.6,2.0,10.369053987297217,True,1672.9999193695153,,0.5375087999273092,2
7.0,1.0,0.6,3.0,15.553580980945828,True,1313.9209138292774,,0.5388903999701142,2
7.0,1.0,0.6,4.0,20.738107974594435,True,1279.6788136236403,,0.5271876000333577,2
7.0,1.0,0.6,5.0,25.922634968243045,True,1300.3677348752055,,0.526372600113973,2
7.0,1.0,0.6,6.0,31.107161961891656,True,1331.976357026163,,0.5314029001165181,2
7.0,1.0,0.6,8.0,41.47621594918887,True,1394.301615653265,,0.526189099997282,2
7.0,1.0,0.6,10.0,51.84526993648609,True,1445.905975458364,,0.5371114001609385,2
7.0,2.0,0.0,2.0,106.11583211652746,True,1475.1842490082433,,0.19078540010377765,2
7.0,2.0,0.0,3.0,159.17374817479117,True,1377.0495005628395,,0.19330549985170364,2
7.0,2.0,0.0,4.0,212.23166423305491,True,1327.492504066759,,0.18833049992099404,2
7.0,2.0,0.0,5.0,265.2895802913186,True,1301.6298089803227,,0.18928110017441213,2
7.0,2.0,0.0,6.0,318.34749634958234,True,1289.8358378772823,,0.19397329981438816,2
7.0,2.0,0.0,8.0,424.46332846610983,True,1289.936910761352,,0.18876539985649288,2
7.0,2.0,0.0,10.0,530.5791605826372,True,1307.099225933358,,0.19006279995664954,2
7.0,2.0,0.15,2.0,141.27105141753452,True,1464.677990088429,,0.3544467000756413,2
7.0,2.0,0.15,3.0,211.90657712630178,True,1389.461196563224,,0.3543012998998165,2
7.0,2.0,0.15,4.0,282.54210283506904,True,1348.8377028158457,,0.3445271998643875,2
7.0,2.0,0.15,5.0,353.17762854383625,True,1324.4999237012123,,0.3678028001450002,2
7.0,2.0,0.15,6.0,423.81315425260357,True,1309.9162091576059,,0.35136709990911186,2
7.0,2.0,0.15,8.0,565.0842056701381,True,1297.1722292624443,,0.3493721999693662,2
7.0,2.0,0.15,10.0,706.3552570876725,True,1297.8594241477183,,0.34635569993406534,2
7.0,2.0,0.3,2.0,68.56772220057817,True,1434.4944101204637,,0.39637800003401935,2
7.0,2.0,0.3,3.0,102.85158330086725,True,1368.175521029835,,0.39389539998956025,2
7.0,2.0,0.3,4.0,137.13544440115635,True,1342.821643813238,,0.39563259994611144,2
7.0,2.0,0.3,5.0,171.41930550144542,True,1332.5706305148728,,0.4002910000272095,2
7.0,2.0,0.3,6.0,205.7031666017345,True,1328.9511704730417,,0.39416659995913506,2
7.0,2.0,0.3,8.0,274.2708888023127,True,1329.6133134609363,,0.3946559999603778,2
7.0,2.0,0.3,10.0,342.83861100289084,True,1333.6937080334021,,0.389227099949494,2
7.0,2.0,0.45,2.0,35.58611913444215,True,1424.7682646751716,,0.45052090007811785,2
7.0,2.0,0.45,3.0,53.379178701663214,True,1322.8464616991607,,0.4517441999632865,2
7.0,2.0,0.45,4.0,71.1722382688843,True,1297.0421427943895,,0.4497518998105079,2
7.0,2.0,0.45,5.0,88.96529783610536,True,1296.3863604239534,,0.4550890000537038,2
7.0,2.0,0.45,6.0,106.75835740332643,True,1305.507588395025,,0.45224359980784357,2
7.0,2.0,0.45,8.0,142.3444765377686,True,1333.2575267800407,,0.4521614001132548,2
7.0,2.0,0.45,10.0,177.93059567221073,True,1361.7130672606274,,0.45022590016014874,2
7.0,2.0,0.6,2.0,33.9288214769761,True,1422.9762061762935,,0.551735799992457,2
7.0,2.0,0.6,3.0,50.89323221546414,True,1318.2489330770775,,0.54463000013493,2
7.0,2.0,0.6,4.0,67.8576429539522,True,1293.273593259922,,0.5384909000713378,2
7.0,2.0,0.6,5.0,84.82205369244024,True,1294.7671264702992,,0.5345622000750154,2
7.0,2.0,0.6,6.0,101.78646443092828,True,1306.6315921741684,,0.5544936000369489,2
7.0,2.0,0.6,8.0,135.7152859079044,True,1340.0728645224178,,0.5340658000204712,2
7.0,2.0,0.6,10.0,169.64410738488047,True,1374.4673100496593,,0.5298440998885781,2
8.0,0.0,0.0,2.0,9.01486514959892,True,2086.7565550181653,,0.1516746999695897,2
8.0,0.0,0.0,3.0,13.52229772439838,True,1342.7062608428234,,0.15212589991278946,2
8.0,0.0,0.0,4.0,18.02973029919784,True,1315.3156964194088,,0.1536139000672847,2
8.0,0.0,0.0,5.0,22.5371628739973,True,1314.8987010754818,,0.1524969998281449,2
8.0,0.0,0.0,6.0,27.04459544879676,True,1317.330028636678,,0.15085450001060963,2
8.0,0.0,0.0,8.0,36.05946059839568,True,1322.6024385857322,,0.14923939993605018,2
8.0,0.0,0.0,10.0,45.0743257479946,True,1329.2803140314709,,0.14918359997682273,2
8.0,0.0,0.15,2.0,7.852664600908255,True,2192.449718216155,,0.29909400013275445,2
8.0,0.0,0.15,3.0,11.778996901362381,True,1333.7222141980712,,0.302596100140363,2
8.0,0.0,0.15,4.0,15.70532920181651,True,1295.496277152431,,0.30443940008990467,2
8.0,0.0,0.15,5.0,19.631661502270635,True,1311.3845059820958,,0.2995962998829782,2
8.0,0.0,0.15,6.0,23.557993802724763,True,1328.862847489,,0.3024289000313729,2
8.0,0.0,0.15,8.0,31.41065840363302,True,1353.685271452245,,0.30223609996028244,2
8.0,0.0,0.15,10.0,39.26332300454127,True,1368.5142961885037,,0.30353239993564785,2
8.0,0.0,0.3,2.0,6.382026423750021,True,3477.8641408308495,,0.3752311000134796,2
8.0,0.0,0.3,3.0,9.573039635625031,True,1493.5736981197347,,0.42373870010487735,2
8.0,0.0,0.3,4.0,12.764052847500041,True,1279.2434566496522,,0.37564179999753833,2
8.0,0.0,0.3,5.0,15.955066059375051,True,1298.6666775714395,,0.38367790007032454,2
8.0,0.0,0.3,6.0,19.146079271250063,True,1337.0811826016247,,0.37290529999881983,2
8.0,0.0,0.3,8.0,25.528105695000082,True,1400.895194147366,,0.3770014999900013,2
8.0,0.0,0.3,10.0,31.910132118750102,True,1444.1567250297658,,0.37593779992312193,2
8.0,0.0,0.45,2.0,6.112501545322749,True,3521.703542015347,,0.47267739987000823,2
8.0,0.0,0.45,3.0,9.168752317984122,True,1922.5687430448784,,0.4934472998138517,2
8.0,0.0,0.45,4.0,12.225003090645497,True,1284.129520435553,,0.48952349997125566,2
8.0,0.0,0.45,5.0,15.28125386330687,True,1301.9961023049852,,0.49092120002023876,2
8.0,0.0,0.45,6.0,18.337504635968244,True,1347.5153020981536,,0.487540400121361,2
8.0,0.0,0.45,8.0,24.450006181290995,True,1426.7782264134605,,0.4783844999037683,2
8.0,0.0,0.45,10.0,30.56250772661374,True,1482.767488865207,,0.47386960010044277,2
8.0,0.0,0.6,2.0,5.79252642969718,True,3580.046902979156,,0.5973433998879045,2
8.0,0.0,0.6,3.0,8.68878964454577,True,1948.523265907694,,0.5932197000365704,2
8.0,0.0,0.6,4.0,11.58505285939436,True,1296.3923960620075,,0.5978216000366956,2
8.0,0.0,0.6,5.0,14.48131607424295,True,1308.3123327429137,,0.6061073001474142,2
8.0,0.0,0.6,6.0,17.37757928909154,True,1358.553462727122,,0.5958383001852781,2
8.0,0.0,0.6,8.0,23.17010571878872,True,1446.8303708102706,,0.5947796001564711,2
8.0,0.0,0.6,10.0,28.9626321484859,True,1508.8430722815979,,0.5955400001257658,2
8.0,1.0,0.0,2.0,19.109411956356592,True,1450.7596675465318,,0.1787497999612242,2
8.0,1.0,0.0,3.0,28.664117934534882,True,1359.9383776925365,,0.177319300128147,2
8.0,1.0,0.0,4.0,38.218823912713184,True,1331.1820829365943,,0.17843179986812174,2
8.0,1.0,0.0,5.0,47.77352989089148,True,1318.5180420314991,,0.1774880001321435,2
8.0,1.0,0.0,6.0,57.328235869069765,True,1311.8829696260264,,0.1781790000386536,2
8.0,1.0,0.0,8.0,76.43764782542637,True,1309.0684990805037,,0.17781749996356666,2
8.0,1.0,0.0,10.0,95.54705978178296,True,1313.417672347608,,0.17822359991259873,2
8.0,1.0,0.15,2.0,16.412359105084885,True,1429.935454006949,,0.3286090998444706,2
8.0,1.0,0.15,3.0,24.618538657627326,True,1333.7718862093293,,0.32916219998151064,2
8.0,1.0,0.15,4.0,32.82471821016977,True,1318.149737113538,,0.3320796999614686,2
8.0,1.0,0.15,5.0,41.03089776271221,True,1318.0346005877057,,0.3258420000784099,2
8.0,1.0,0.15,6.0,49.23707731525465,True,1321.6636670838118,,0.33041579998098314,2
8.0,1.0,0.15,8.0,65.64943642033954,True,1329.662090781248,,0.33991080010309815,2
8.0,1.0,0.15,10.0,82.06179552542442,True,1337.0483065984997,,0.33381150010973215,2
8.0,1.0,0.3,2.0,11.853276604841787,True,1537.409223438196,,0.39666070020757616,2
8.0,1.0,0.3,3.0,17.779914907262683,True,1310.8007975378544,,0.3905654000118375,2
8.0,1.0,0.3,4.0,23.706553209683573,True,1286.4647472751315,,0.3889772999100387,2
8.0,1.0,0.3,5.0,29.63319151210447,True,1299.713302737048,,0.384565900079906,2
8.0,1.0,0.3,6.0,35.559829814525365,True,1320.2230254115873,,0.38067839993163943,2
8.0,1.0,0.3,8.0,47.413106419367146,True,1360.4956582440643,,0.38007139996625483,2
8.0,1.0,0.3,10.0,59.26638302420894,True,1392.4903158450095,,0.3821297998074442,2
8.0,1.0,0.45,2.0,10.914217359202565,True,1598.2328811147127,,0.4580729999579489,2
8.0,1.0,0.45,3.0,16.371326038803847,True,1309.0824028454538,,0.4556047001387924,2
8.0,1.0,0.45,4.0,21.82843471840513,True,1277.9114404814509,,0.4566240001004189,2
8.0,1.0,0.45,5.0,27.285543398006414,True,1295.2840247967526,,0.4528308999724686,2
8.0,1.0,0.45,6.0,32.742652077607694,True,1323.699975450012,,0.4528349000029266,2
8.0,1.0,0.45,8.0,43.65686943681026,True,1380.2880600392457,,0.45724870008416474,2
8.0,1.0,0.45,10.0,54.57108679601283,True,1426.8281956981186,,0.45930369989946485,2
8.0,1.0,0.6,2.0,10.373283747619947,True,1671.153750314656,,0.6133336999919266,2
8.0,1.0,0.6,3.0,15.559925621429919,True,1314.4622819957528,,0.6184575001243502,2
8.0,1.0,0.6,4.0,20.746567495239894,True,1280.859468093563,,0.6181896000634879,2
8.0,1.0,0.6,5.0,25.933209369049866,True,1301.2406676054168,,0.6085336999967694,2
8.0,1.0,0.6,6.0,31.119851242859838,True,1332.8771936080439,,0.6161335001233965,2
8.0,1.0,0.6,8.0,41.49313499047979,True,1393.8395473336036,,0.6240260999184102,2
8.0,1.0,0.6,10.0,51.86641873809973,True,1443.4744573245935,,0.6353333999868482,2
8.0,2.0,0.0,2.0,213.11385639717972,True,1522.786213023196,,0.22900000005029142,2
8.0,2.0,0.0,3.0,319.6707845957696,True,1459.6885448526914,,0.224046700168401,2
8.0,2.0,0.0,4.0,426.22771279435943,True,1421.9473723749609,,0.22824369999580085,2
8.0,2.0,0.0,5.0,532.7846409929493,True,1394.853413210061,,0.22569179977290332,2
8.0,2.0,0.0,6.0,639.3415691915392,True,1374.9077694000546,,0.22785130003467202,2
8.0,2.0,0.0,8.0,852.4554255887189,True,1346.228896061541,,0.21817490016110241,2
8.0,2.0,0.0,10.0,1065.5692819858987,True,1327.3491605654253,,0.21935730008408427,2
8.0,2.0,0.15,2.0,112.5620794868849,True,1469.4466955295643,,0.363605999853462,2
8.0,2.0,0.15,3.0,168.84311923032732,True,1413.2431327086106,,0.3606062999460846,2
8.0,2.0,0.15,4.0,225.1241589737698,True,1386.298714069052,,0.36151330010034144,2
8.0,2.0,0.15,5.0,281.4051987172122,True,1370.4724115220752,,0.35621290002018213,2
8.0,2.0,0.15,6.0,337.68623846065464,True,1361.0684359254653,,0.3616438000462949,2
8.0,2.0,0.15,8.0,450.2483179475396,True,1348.707125383588,,0.36214939993806183,2
8.0,2.0,0.15,10.0,562.8103974344244,True,1341.2440729497475,,0.35832849983125925,2
8.0,2.0,0.3,2.0,45.820843873693605,True,1427.203101195543,,0.41543569997884333,2
8.0,2.0,0.3,3.0,68.7312658105404,True,1342.2906627939988,,0.40955330012366176,2
8.0,2.0,0.3,4.0,91.64168774738721,True,1316.6953820630174,,0.4164054999127984,2
8.0,2.0,0.3,5.0,114.55210968423401,True,1310.9234354328444,,0.42677500005811453,2
8.0,2.0,0.3,6.0,137.4625316210808,True,1313.437451919762,,0.41502149985171854,2
8.0,2.0,0.3,8.0,183.28337549477442,True,1326.7918397063838,,0.42424389999359846,2
8.0,2.0,0.3,10.0,229.10421936846802,True,1342.4119200894465,,0.4197172001004219,2
8.0,2.0,0.45,2.0,37.04947320431666,True,1422.8337188624687,,0.4798286999575794,2
8.0,2.0,0.45,3.0,55.574209806475,True,1321.6524842760123,,0.4714728998951614,2
8.0,2.0,0.45,4.0,74.09894640863332,True,1294.7429985747413,,0.47503339988179505,2
8.0,2.0,0.45,5.0,92.62368301079167,True,1293.578520984497,,0.47808329993858933,2
8.0,2.0,0.45,6.0,111.14841961295,True,1302.9425962441028,,0.48464950011111796,2
8.0,2.0,0.45,8.0,148.19789281726665,True,1331.0179397458444,,0.49188670003786683,2
8.0,2.0,0.45,10.0,185.24736602158333,True,1361.3813954767816,,0.48496239981614053,2
8.0,2.0,0.6,2.0,34.68387065664658,True,1422.2059331740727,,0.6341706998646259,2
8.0,2.0,0.6,3.0,52.02580598496988,True,1320.6928219413148,,0.62849529995583,2
8.0,2.0,0.6,4.0,69.36774131329317,True,1296.1487377619233,,0.6178843001835048,2
8.0,2.0,0.6,5.0,86.70967664161645,True,1297.178522222508,,0.6224589000921696,2
8.0,2.0,0.6,6.0,104.05161196993976,True,1308.0743775673386,,0.6185540000442415,2
8.0,2.0,0.6,8.0,138.73548262658633,True,1338.9009667819848,,0.6220693001523614,2
8.0,2.0,0.6,10.0,173.4193532832329,True,1370.8846432057983,,0.6199701000005007,2
9.0,0.0,0.0,2.0,8.162993674333155,True,2167.052621006216,,0.19486559997312725,2
9.0,0.0,0.0,3.0,12.244490511499732,True,1355.79724980013,,0.19642190006561577,2
9.0,0.0,0.0,4.0,16.32598734866631,True,1320.2539417145222,,0.19649020000360906,2
9.0,0.0,0.0,5.0,20.40748418583289,True,1328.1576856343368,,0.19736939994618297,2
9.0,0.0,0.0,6.0,24.488981022999464,True,1337.8196449436778,,0.19914979999884963,2
9.0,0.0,0.0,8.0,32.65197469733262,True,1348.8962353364059,,0.19205900002270937,2
9.0,0.0,0.0,10.0,40.81496837166578,True,1352.5513629235286,,0.19581410009413958,2
9.0,0.0,0.15,2.0,7.07752257963662,True,3415.580757804407,,0.34499859996140003,2
9.0,0.0,0.15,3.0,10.61628386945493,True,1366.4766713480217,,0.3367912999819964,2
9.0,0.0,0.15,4.0,14.15504515927324,True,1285.910273895895,,0.3346059999894351,2
9.0,0.0,0.15,5.0,17.69380644909155,True,1304.3162855589767,,0.33180809998884797,2
9.0,0.0,0.15,6.0,21.23256773890986,True,1329.97650450819,,0.3320291999261826,2
9.0,0.0,0.15,8.0,28.31009031854648,True,1368.194861051925,,0.3324257000349462,2
9.0,0.0,0.15,10.0,35.3876128981831,True,1391.922617423279,,0.33204420004040003,2
9.0,0.0,0.3,2.0,6.3973287153184355,True,3482.507051553821,,0.3955316001083702,2
9.0,0.0,0.3,3.0,9.595993072977652,True,1542.3424569925012,,0.4037785001564771,2
9.0,0.0,0.3,4.0,12.794657430636871,True,1277.0202050626858,,0.41503549995832145,2
9.0,0.0,0.3,5.0,15.99332178829609,True,1295.1877296044363,,0.4099331998731941,2
9.0,0.0,0.3,6.0,19.191986145955305,True,1333.657849513013,,0.4095391998998821,2
9.0,0.0,0.3,8.0,25.589314861273742,True,1400.213004186489,,0.4160308998543769,2
9.0,0.0,0.3,10.0,31.98664357659218,True,1448.1845673060152,,0.4065922999288887,2
9.0,0.0,0.45,2.0,6.19255063218971,True,3503.9583210922447,,0.5261755001265556,2
9.0,0.0,0.45,3.0,9.288825948284565,True,1916.5129861185605,,0.5217653999570757,2
9.0,0.0,0.45,4.0,12.38510126437942,True,1283.8024646971821,,0.526179000036791,2
9.0,0.0,0.45,5.0,15.481376580474276,True,1304.347346672764,,0.5325066999066621,2
9.0,0.0,0.45,6.0,18.57765189656913,True,1348.8469787091738,,0.532581000123173,2
9.0,0.0,0.45,8.0,24.77020252875884,True,1424.5076419439836,,0.5255088000558317,2
9.0,0.0,0.45,10.0,30.96275316094855,True,1477.78191551573,,0.5244664999190718,2
9.0,0.0,0.6,2.0,5.769130985033855,True,3596.4799038696397,,0.6730963999871165,2
9.0,0.0,0.6,3.0,8.653696477550781,True,1955.2865349990536,,0.6670610001310706,2
9.0,0.0,0.6,4.0,11.53826197006771,True,1298.473182530362,,0.6621432001702487,2
9.0,0.0,0.6,5.0,14.422827462584637,True,1307.4737301690766,,0.6753769998904318,2
9.0,0.0,0.6,6.0,17.307392955101562,True,1358.5785517147715,,0.6740441001020372,2
9.0,0.0,0.6,8.0,23.07652394013542,True,1447.8786041436167,,0.6713421999011189,2
9.0,0.0,0.6,10.0,28.845654925169274,True,1509.8339031548237,,0.6918339000549167,2
9.0,1.0,0.0,2.0,17.050115990620483,True,1458.5677216184831,,0.1977383999619633,2
9.0,1.0,0.0,3.0,25.575173985930725,True,1366.2518732472365,,0.1978875999338925,2
9.0,1.0,0.0,4.0,34.10023198124097,True,1347.7730523146688,,0.19479680014774203,2
9.0,1.0,0.0,5.0,42.62528997655121,True,1343.4384818511248,,0.19253289978951216,2
9.0,1.0,0.0,6.0,51.15034797186145,True,1342.2076710291733,,0.19471190008334816,2
9.0,1.0,0.0,8.0,68.20046396248193,True,1341.004867752311,,0.1952199002262205,2
9.0,1.0,0.0,10.0,85.25057995310242,True,1339.0294567254405,,0.19030230003409088,2
9.0,1.0,0.15,2.0,13.834996530476012,True,1469.9087804940546,,0.3476541999261826,2
9.0,1.0,0.15,3.0,20.752494795714018,True,1324.7113886447528,,0.35023290012031794,2
9.0,1.0,0.15,4.0,27.669993060952024,True,1307.2626881864664,,0.34569820016622543,2
9.0,1.0,0.15,5.0,34.587491326190026,True,1313.51526410514,,0.3509866998065263,2
9.0,1.0,0.15,6.0,41.504989591428036,True,1324.4118984112054,,0.3499141000211239,2
9.0,1.0,0.15,8.0,55.33998612190405,True,1344.8046423832734,,0.3797410000115633,2
9.0,1.0,0.15,10.0,69.17498265238005,True,1359.7605460090094,,0.35346650006249547,2
9.0,1.0,0.3,2.0,11.573665762267204,True,1553.5611032514541,,0.4090855000540614,2
9.0,1.0,0.3,3.0,17.360498643400806,True,1308.9789078622198,,0.41041170014068484,2
9.0,1.0,0.3,4.0,23.14733152453441,True,1280.2378998710751,,0.41217279992997646,2
9.0,1.0,0.3,5.0,28.934164405668014,True,1293.289130910311,,0.41733369999565184,2
9.0,1.0,0.3,6.0,34.72099728680161,True,1316.019137516677,,0.41981899994425476,2
9.0,1.0,0.3,8.0,46.29466304906882,True,1361.732260747977,,0.4165845999959856,2
9.0,1.0,0.3,10.0,57.86832881133603,True,1399.1847875696012,,0.4190854001790285,2
9.0,1.0,0.45,2.0,11.258282424970075,True,1568.7728972734533,,0.515701700001955,2
9.0,1.0,0.45,3.0,16.887423637455115,True,1308.0294292070148,,0.5031789001077414,2
9.0,1.0,0.45,4.0,22.51656484994015,True,1280.6467083621794,,0.5140698000323027,2
9.0,1.0,0.45,5.0,28.145706062425187,True,1297.4361092880897,,0.5065546000842005,2
9.0,1.0,0.45,6.0,33.77484727491023,True,1323.8187669950432,,0.5368574999738485,2
9.0,1.0,0.45,8.0,45.0331296998803,True,1376.651835880255,,0.5164155000820756,2
9.0,1.0,0.45,10.0,56.291412124850375,True,1420.6289562847965,,0.537248200038448,2
9.0,1.0,0.6,2.0,10.266465267792281,True,1656.208342137224,,0.7012509999331087,2
9.0,1.0,0.6,3.0,15.39969790168842,True,1315.764806199766,,0.6821073000319302,2
9.0,1.0,0.6,4.0,20.532930535584562,True,1279.7171872700308,,0.6905508998315781,2
9.0,1.0,0.6,5.0,25.6661631694807,True,1299.8847986201165,,0.6653106000740081,2
9.0,1.0,0.6,6.0,30.79939580337684,True,1331.9440892175899,,0.6642863000743091,2
9.0,1.0,0.6,8.0,41.065861071169124,True,1394.431594654467,,0.6714092998299748,2
9.0,1.0,0.6,10.0,51.3323263389614,True,1444.953672521736,,0.6561073998454958,2
9.0,2.0,0.0,2.0,110.95300619333285,True,1497.3404171932998,,0.2216643001884222,2
9.0,2.0,0.0,3.0,166.4295092899993,True,1443.4873908002448,,0.22040510014630854,2
9.0,2.0,0.0,4.0,221.9060123866657,True,1418.6666631286253,,0.21757590002380311,2
9.0,2.0,0.0,5.0,277.38251548333216,True,1404.1715457489076,,0.21969990013167262,2
9.0,2.0,0.0,6.0,332.8590185799986,True,1395.352564094477,,0.2211525000166148,2
9.0,2.0,0.0,8.0,443.8120247733314,True,1383.917563888639,,0.2155520999804139,2
9.0,2.0,0.0,10.0,554.7650309666643,True,1375.75985264363,,0.2221131999976933,2
9.0,2.0,0.15,2.0,63.13329791959423,True,1445.8980748908048,,0.37867550016380847,2
9.0,2.0,0.15,3.0,94.69994687939133,True,1376.8579524345328,,0.3726722002029419,2
9.0,2.0,0.15,4.0,126.26659583918845,True,1351.7307460798731,,0.37610919983126223,2
9.0,2.0,0.15,5.0,157.83324479898556,True,1342.004329110428,,0.380097399931401,2
9.0,2.0,0.15,6.0,189.39989375878267,True,1338.8536895647685,,0.38040419993922114,2
9.0,2.0,0.15,8.0,252.5331916783769,True,1339.5747759666758,,0.381951600080356,2
9.0,2.0,0.15,10.0,315.6664895979711,True,1343.5689576682666,,0.36944109993055463,2
9.0,2.0,0.3,2.0,41.90348111107743,True,1427.0549074345315,,0.44495870009995997,2
9.0,2.0,0.3,3.0,62.855221666616146,True,1332.655983231513,,0.4423464999999851,2
9.0,2.0,0.3,4.0,83.80696222215487,True,1304.754542445456,,0.44838840002194047,2
9.0,2.0,0.3,5.0,104.75870277769357,True,1299.8131830648128,,0.4394590000156313,2
9.0,2.0,0.3,6.0,125.71044333323229,True,1304.266870180416,,0.43945199996232986,2
9.0,2.0,0.3,8.0,167.61392444430973,True,1323.4385901327553,,0.435525800101459,2
9.0,2.0,0.3,10.0,209.51740555538714,True,1345.0943172905247,,0.43679149984382093,2
9.0,2.0,0.45,2.0,40.71340226162895,True,1420.475439435454,,0.544723599916324,2
9.0,2.0,0.45,3.0,61.070103392443414,True,1326.1218931705075,,0.5432472999673337,2
9.0,2.0,0.45,4.0,81.4268045232579,True,1299.83242754536,,0.5436009999830276,2
9.0,2.0,0.45,5.0,101.78350565407237,True,1297.193529497343,,0.5382250999100506,2
9.0,2.0,0.45,6.0,122.14020678488683,True,1303.961646987651,,0.5454369001090527,2
9.0,2.0,0.45,8.0,162.8536090465158,True,1328.3115394345068,,0.5433238998521119,2
9.0,2.0,0.45,10.0,203.56701130814474,True,1355.2865548642153,,0.5476143001578748,2
9.0,2.0,0.6,2.0,33.631670591407484,True,1423.5546242271396,,0.680933800060302,2
9.0,2.0,0.6,3.0,50.44750588711123,True,1319.1903774515256,,0.6974885000381619,2
9.0,2.0,0.6,4.0,67.26334118281497,True,1294.646952734198,,0.6848536999896169,2
9.0,2.0,0.6,5.0,84.0791764785187,True,1296.195576809069,,0.6936294999904931,2
9.0,2.0,0.6,6.0,100.89501177422245,True,1307.7070782256853,,0.680708299856633,2
9.0,2.0,0.6,8.0,134.52668236562994,True,1340.1423536891925,,0.6999496000353247,2
9.0,2.0,0.6,10.0,168.1583529570374,True,1372.9514329872522,,0.6937967000994831,2
3.0,0.0,0.0,2.0,5.018535409301004,True,4084.228837434861,,0.12052480014972389,3
3.0,0.0,0.0,3.0,7.527803113951506,True,2184.3971847156254,,0.12202450004406273,3
3.0,0.0,0.0,4.0,10.037070818602007,True,1389.0546629851451,,0.12490010005421937,3
3.0,0.0,0.0,5.0,12.546338523252508,True,1291.604747639731,,0.11838230001740158,3
3.0,0.0,0.0,6.0,15.055606227903011,True,1334.7606995779392,,0.11696779984049499,3
3.0,0.0,0.0,8.0,20.074141637204015,True,1457.5315282334982,,0.1183784999884665,3
3.0,0.0,0.0,10.0,25.092677046505017,True,1559.317751013733,,0.11891740001738071,3
3.0,0.0,0.15,2.0,5.120444912113647,True,3969.102872548938,,0.18402289994992316,3
3.0,0.0,0.15,3.0,7.68066736817047,True,2123.1142121295093,,0.18737800000235438,3
3.0,0.0,0.15,4.0,10.240889824227294,True,1358.5241269558214,,0.18566389987245202,3
3.0,0.0,0.15,5.0,12.801112280284116,True,1289.2305224180523,,0.18698400002904236,3
3.0,0.0,0.15,6.0,15.36133473634094,True,1337.7659069524243,,0.19174770009703934,3
3.0,0.0,0.15,8.0,20.481779648454587,True,1461.8846276084103,,0.18298559985123575,3
3.0,0.0,0.15,10.0,25.60222456056823,True,1562.040681581996,,0.18413259997032583,3
3.0,0.0,0.3,2.0,5.30189002790929,True,3786.315773837755,,0.20626839995384216,3
3.0,0.0,0.3,3.0,7.952835041863935,True,2034.3828970493244,,0.20118730003014207,3
3.0,0.0,0.3,4.0,10.60378005581858,True,1319.7167296615305,,0.2028755999635905,3
3.0,0.0,0.3,5.0,13.254725069773224,True,1289.1458080497341,,0.20938140014186502,3
