source_id _x _y pmRA pmDE Plx e_pmRA e_pmDE e_Plx Gmag BP_RP RUWE probs_final
58245258388825600 -2.235002526492747 -3.0059053865469423 384.9080437340614 65.58962744948215 19.53760595229959 0.031742457 0.024567712 0.02746605 14.343266 2.9474277 1.2950016 -1.0
58301024244376192 -3.295281227436167 -3.591532887309716 1.235011068545744 2.0145897353821294 7.893465826754539 0.01709348 0.012785925 0.017098876 13.294554 1.7021475 1.0595535 0.0
58326003774151424 -3.484504726141159 -3.2577006980470724 23.784231018936246 -24.163981148284392 5.965995099311695 0.039369777 0.031362835 0.035812385 15.405431 2.6973019 1.0358148 0.0
50664331874668288 3.661837150040714 -3.391234684677889 5.9749033346137335 -7.226658170361573 6.6376998410108845 0.10653099 0.056744456 0.0801931 16.801474 2.6154242 0.9807056 0.0
50894675263137280 1.1544128876412831 -4.74435350138462 5.912511987077476 -16.884439904598647 6.722092768844002 0.15258777 0.09988983 0.1255228 17.899517 3.1533623 1.1004719 0.0
50914088515023360 1.7490820408210779 -4.536479384839716 20.124278400342842 -3.5037450655963585 7.589747946520381 0.026932476 0.015848633 0.020563029 10.616378 0.8628845 1.403262 0.0
50943882705517056 1.5456055302496103 -4.1603403469866445 -11.228202519405382 -41.697722053635104 8.731511239627695 0.049520154 0.029011177 0.038487915 15.637472 2.591011 1.0773602 0.0
50963708273855744 0.4871409563975631 -4.879842552041624 36.88497910118283 -17.033290043800452 5.4519734667971065 0.026145449 0.01692004 0.023595829 11.307693 0.9286957 1.0721946 0.0
50987553932341376 0.630265130139928 -4.790813677627695 -43.603897980290824 6.742749490823868 5.291620023528382 0.018899921 0.012740331 0.015822165 13.260321 1.4414139 1.0709355 0.0
51116368590483712 1.0639780854364296 -4.2341776153179715 54.71129951031785 -49.04523023899844 4.03950971148202 0.08148376 0.042733014 0.065216035 16.302097 1.9052534 0.92083055 0.0
51134682333262592 1.640781912162857 -3.9925186314338768 43.444949908193664 -12.305497491666735 8.046207523136884 0.01978092 0.013157642 0.017209128 10.990866 0.9499426 1.0901842 0.0
51134849834595840 1.6205322655227015 -3.994389406422792 -12.453877745657575 -22.99675556539852 4.589495256236889 0.24228358 0.16373962 0.19852656 18.664215 3.2275581 1.0788354 0.0
