sample,geometry,radius_inner_pc,radius_pc,projection,alpha,alpha_err,n
final_current_mass_projected_annulus,annulus,0.0,2.0,p025,1.7100000000000002,0.397,19
final_current_mass_projected_annulus,annulus,2.0,4.0,p025,1.3,0.3690000000000001,20
final_current_mass_projected_annulus,annulus,4.0,8.0,p025,2.1380000000000003,0.2350000000000001,63
final_current_mass_projected_annulus,annulus,8.0,11.68,p025,1.8410000000000002,0.24650000000000005,51
final_current_mass_projected_annulus,annulus,11.68,20.0,p025,1.9940000000000002,0.2829999999999999,41
final_current_mass_projected_annulus,annulus,0.0,2.0,p026,1.4480000000000002,0.4645000000000001,13
final_current_mass_projected_annulus,annulus,2.0,4.0,p026,1.8450000000000002,0.34599999999999986,26
final_current_mass_projected_annulus,annulus,4.0,8.0,p026,1.9140000000000001,0.22299999999999998,64
final_current_mass_projected_annulus,annulus,8.0,11.68,p026,1.8490000000000002,0.25750000000000006,47
final_current_mass_projected_annulus,annulus,11.68,20.0,p026,1.937,0.2735000000000001,43
final_current_mass_projected_annulus,annulus,0.0,2.0,p027,0.655,0.526,10
final_current_mass_projected_annulus,annulus,2.0,4.0,p027,2.1460000000000004,0.40900000000000003,21
final_current_mass_projected_annulus,annulus,4.0,8.0,p027,1.846,0.22949999999999982,59
final_current_mass_projected_annulus,annulus,8.0,11.68,p027,1.9880000000000002,0.2590000000000001,49
final_current_mass_projected_annulus,annulus,11.68,20.0,p027,1.9980000000000002,0.26450000000000007,47
final_current_mass_projected_annulus,annulus,0.0,2.0,p028,1.516,0.4680000000000001,13
final_current_mass_projected_annulus,annulus,2.0,4.0,p028,1.461,0.41900000000000004,16
final_current_mass_projected_annulus,annulus,4.0,8.0,p028,1.8090000000000002,0.21399999999999986,67
final_current_mass_projected_annulus,annulus,8.0,11.68,p028,1.8820000000000001,0.24850000000000017,51
final_current_mass_projected_annulus,annulus,11.68,20.0,p028,2.399,0.3065,42
final_current_mass_projected_annulus,annulus,0.0,2.0,p029,nan,nan,9
final_current_mass_projected_annulus,annulus,2.0,4.0,p029,1.776,0.39050000000000007,20
final_current_mass_projected_annulus,annulus,4.0,8.0,p029,1.8390000000000002,0.23499999999999988,56
final_current_mass_projected_annulus,annulus,8.0,11.68,p029,1.971,0.24299999999999988,55
final_current_mass_projected_annulus,annulus,11.68,20.0,p029,2.084,0.26350000000000007,49
