sample,geometry,radius_inner_pc,radius_pc,projection,alpha,alpha_err,n
final_current_mass_projected_annulus,annulus,0.0,2.0,p028,nan,nan,5
final_current_mass_projected_annulus,annulus,2.0,4.0,p028,1.6600000000000001,0.32999999999999996,27
final_current_mass_projected_annulus,annulus,4.0,8.0,p028,2.182,0.22999999999999987,67
final_current_mass_projected_annulus,annulus,8.0,11.68,p028,2.257,0.2889999999999999,44
final_current_mass_projected_annulus,annulus,11.68,20.0,p028,2.166,0.30900000000000005,37
final_current_mass_projected_annulus,annulus,0.0,2.0,p029,1.8690000000000002,0.49250000000000016,13
final_current_mass_projected_annulus,annulus,2.0,4.0,p029,2.105,0.30500000000000005,37
final_current_mass_projected_annulus,annulus,4.0,8.0,p029,1.854,0.2520000000000001,49
final_current_mass_projected_annulus,annulus,8.0,11.68,p029,2.571,0.30900000000000016,45
final_current_mass_projected_annulus,annulus,11.68,20.0,p029,1.824,0.29300000000000015,36
final_current_mass_projected_annulus,annulus,0.0,2.0,p030,nan,nan,9
final_current_mass_projected_annulus,annulus,2.0,4.0,p030,1.701,0.33199999999999996,27
final_current_mass_projected_annulus,annulus,4.0,8.0,p030,1.971,0.23499999999999988,59
final_current_mass_projected_annulus,annulus,8.0,11.68,p030,2.349,0.31000000000000005,40
final_current_mass_projected_annulus,annulus,11.68,20.0,p030,2.1220000000000003,0.2909999999999999,41
final_current_mass_projected_annulus,annulus,0.0,2.0,p031,1.256,0.5225,10
